UF,nome_municipio,populacao,geocodigo
PI,Ipiranga do Piauí,9275,2204808
PI,Isaías Coelho,7782,2204907
PI,Itainópolis,10614,2205003
PI,Itaueira,9939,2205102
PI,Jacobina do Piauí,5630,2205151
PI,Jaicós,17408,2205201
PI,Jardim do Mulato,4178,2205250
PI,Jatobá do Piauí,4495,2205276
PI,Jerumenha,4435,2205300
PI,João Costa,2971,2205359
PI,Joaquim Pires,13893,2205409
PI,Joca Marques,5390,2205458
PI,José de Freitas,42575,2205508
PI,Juazeiro do Piauí,5215,2205516
PI,Júlio Borges,5388,2205524
PI,Jurema,4426,2205532
PI,Lagoinha do Piauí,2934,2205540
PI,Lagoa Alegre,8263,2205557
PI,Lagoa do Barro do Piauí,4997,2205565
PI,Lagoa de São Francisco,6329,2205573
PI,Lagoa do Piauí,4805,2205581
PI,Lagoa do Sítio,4529,2205599
PI,Landri Sales,5315,2205607
PI,Luís Correia,30701,2205706
PI,Luzilândia,25382,2205805
PI,Madeiro,8046,2205854
PI,Manoel Emídio,5212,2205904
PI,Marcolândia,8541,2205953
PI,Marcos Parente,4729,2206001
PI,Massapê do Piauí,5233,2206050
PI,Matias Olímpio,10712,2206100
PI,Miguel Alves,32151,2206209
PI,Miguel Leão,1318,2206308
PI,Milton Brandão,6543,2206357
PI,Monsenhor Gil,10260,2206407
PI,Monsenhor Hipólito,7550,2206506
PI,Monte Alegre do Piauí,10683,2206605
PI,Morro Cabeça no Tempo,4361,2206654
PI,Morro do Chapéu do Piauí,6422,2206670
PI,Murici dos Portelas,9841,2206696
PI,Nazaré do Piauí,6660,2206704
PI,Nazária,10278,2206720
PI,Nossa Senhora de Nazaré,5195,2206753
PI,Nossa Senhora dos Remédios,8523,2206803
PI,Novo Oriente do Piauí,6081,2206902
PI,Novo Santo Antônio,2820,2206951
PI,Oeiras,38192,2207009
PI,Olho D'Água do Piauí,2646,2207108
PI,Padre Marcos,6379,2207207
PI,Paes Landim,4100,2207306
PI,Pajeú do Piauí,3001,2207355
PI,Palmeira do Piauí,4954,2207405
PI,Palmeirais,13156,2207504
PI,Paquetá,3818,2207553
PI,Parnaguá,9429,2207603
PI,Parnaíba,163087,2207702
PI,Passagem Franca do Piauí,4144,2207751
PI,Patos do Piauí,5425,2207777
PI,Pau D'Arco do Piauí,3879,2207793
PI,Paulistana,21080,2207801
PI,Pavussu,3620,2207850
PI,Pedro II,37945,2207900
PI,Pedro Laurentino,2458,2207934
PI,Nova Santa Rita,4059,2207959
PI,Picos,82028,2208007
PI,Pimenteiras,11172,2208106
PI,Pio IX,17586,2208205
PI,Piracuruca,28906,2208304
PI,Piripiri,65762,2208403
PI,Porto,12122,2208502
PI,Porto Alegre do Piauí,2342,2208551
PI,Prata do Piauí,3042,2208601
PI,Queimada Nova,8734,2208650
PI,Redenção do Gurguéia,8393,2208700
PI,Regeneração,17108,2208809
PI,Riacho Frio,4112,2208858
PI,Ribeira do Piauí,4043,2208874
PI,Ribeiro Gonçalves,6164,2208908
PI,Rio Grande do Piauí,5789,2209005
PI,Santa Cruz do Piauí,5834,2209104
PI,Santa Cruz dos Milagres,3432,2209153
PI,Santa Filomena,6084,2209203
PI,Santa Luz,5339,2209302
PI,Santana do Piauí,4124,2209351
PI,Santa Rosa do Piauí,4645,2209377
PI,Santo Antônio de Lisboa,5842,2209401
PI,Santo Antônio dos Milagres,2141,2209450
PI,Santo Inácio do Piauí,3645,2209500
PI,São Braz do Piauí,4359,2209559
PI,São Félix do Piauí,2842,2209609
PI,São Francisco de Assis do Piauí,5561,2209658
PI,São Francisco do Piauí,5386,2209708
PI,São Gonçalo do Gurguéia,2960,2209757
PI,São Gonçalo do Piauí,4842,2209807
PI,São João da Canabrava,4190,2209856
PI,São João da Fronteira,5525,2209872
PI,São João da Serra,6118,2209906
PI,São João da Varjota,4375,2209955
PI,São João do Arraial,8202,2209971
PI,São João do Piauí,21506,2210003
PI,São José do Divino,4842,2210052
PI,São José do Peixe,3288,2210102
PI,São José do Piauí,6600,2210201
PI,São Julião,5998,2210300
PI,São Lourenço do Piauí,4411,2210359
PI,São Luis do Piauí,2279,2210375
PI,São Miguel da Baixa Grande,2269,2210383
PI,São Miguel do Fidalgo,2824,2210391
PI,São Miguel do Tapuio,17544,2210409
PI,São Pedro do Piauí,13776,2210508
PI,São Raimundo Nonato,39036,2210607
PI,Sebastião Barros,3187,2210623
PI,Sebastião Leal,4427,2210631
PI,Sigefredo Pacheco,9465,2210656
PI,Simões,14344,2210706
PI,Simplício Mendes,13842,2210805
PI,Socorro do Piauí,4151,2210904
PI,Sussuapara,6221,2210938
PI,Tamboril do Piauí,2949,2210953
PI,Tanque do Piauí,2294,2210979
PI,Teresina,868523,2211001
PI,União,46136,2211100
PI,Uruçuí,25166,2211209
PI,Valença do Piauí,22316,2211308
PI,Várzea Branca,5055,2211357
PI,Várzea Grande,4418,2211407
PI,Vera Mendes,3084,2211506
PI,Vila Nova do Piauí,2764,2211605
PI,Wall Ferraz,4020,2211704
CE,Abaiara,9670,2300101
CE,Acarape,13553,2300150
CE,Acaraú,64551,2300200
CE,Acopiara,44601,2300309
CE,Aiuaba,13661,2300408
CE,Alcântaras,11359,2300507
CE,Altaneira,6782,2300606
CE,Alto Santo,14157,2300705
CE,Amontada,47486,2300754
CE,Antonina do Norte,7054,2300804
CE,Apuiarés,12974,2300903
CE,Aquiraz,92281,2301000
CE,Aracati,82476,2301109
CE,Aracoiaba,25522,2301208
CE,Ararendá,11096,2301257
CE,Araripe,19791,2301307
CE,Aratuba,12110,2301406
CE,Arneiroz,7304,2301505
CE,Assaré,21703,2301604
CE,Aurora,23173,2301703
CE,Baixio,5697,2301802
CE,Banabuiú,16447,2301851
CE,Barbalha,72700,2301901
CE,Barreira,22412,2301950
CE,Barro,19313,2302008
CE,Barroquinha,14563,2302057
CE,Baturité,33335,2302107
CE,Beberibe,52726,2302206
CE,Bela Cruz,30050,2302305
CE,Boa Viagem,48213,2302404
CE,Brejo Santo,51034,2302503
CE,Camocim,62419,2302602
CE,Campos Sales,25132,2302701
CE,Canindé,73969,2302800
CE,Capistrano,16005,2302909
CE,Caridade,15898,2303006
CE,Cariré,17633,2303105
CE,Caririaçu,26236,2303204
CE,Cariús,16398,2303303
CE,Carnaubal,17211,2303402
CE,Cascavel,70498,2303501
CE,Catarina,9950,2303600
CE,Catunda,10425,2303659
CE,Caucaia,372413,2303709
CE,Cedro,22216,2303808
CE,Chaval,12443,2303907
CE,Choró,11414,2303931
CE,Chorozinho,20174,2303956
CE,Coreaú,20944,2304004
CE,Crateús,75394,2304103
CE,Crato,130858,2304202
CE,Croatá,17492,2304236
CE,Cruz,29360,2304251
CE,Deputado Irapuan Pinheiro,8470,2304269
CE,Ereré,6466,2304277
CE,Eusébio,73667,2304285
CE,Farias Brito,18226,2304301
CE,Forquilha,22848,2304350
CE,Fortaleza,2596157,2304400
CE,Fortim,17308,2304459
CE,Frecheirinha,15660,2304509
CE,General Sampaio,6734,2304608
CE,Graça,13805,2304657
CE,Granja,53352,2304707
CE,Granjeiro,4843,2304806
CE,Groaíras,10889,2304905
CE,Guaiúba,22283,2304954
CE,Guaraciaba do Norte,42063,2305001
CE,Guaramiranga,5676,2305100
CE,Hidrolândia,17854,2305209
CE,Horizonte,69999,2305233
CE,Ibaretama,11927,2305266
CE,Ibiapina,23966,2305308
CE,Ibicuitinga,11582,2305332
CE,Icapuí,21400,2305357
CE,Icó,62125,2305407
CE,Iguatu,97733,2305506
CE,Independência,24047,2305605
CE,Ipaporanga,11575,2305654
CE,Ipaumirim,12204,2305704
CE,Ipu,41083,2305803
CE,Ipueiras,36751,2305902
CE,Iracema,13993,2306009
CE,Irauçuba,23944,2306108
CE,Itaiçaba,7532,2306207
CE,Itaitinga,60706,2306256
CE,Itapajé,46495,2306306
CE,Itapipoca,132711,2306405
CE,Itapiúna,17211,2306504
CE,Itarema,42698,2306553
CE,Itatira,20444,2306603
CE,Jaguaretama,17255,2306702
CE,Jaguaribara,10344,2306801
CE,Jaguaribe,32945,2306900
CE,Jaguaruana,30181,2307007
CE,Jardim,27335,2307106
CE,Jati,7821,2307205
CE,Jijoca de Jericoacoara,29472,2307254
CE,Juazeiro do Norte,269435,2307304
CE,Jucás,22926,2307403
CE,Lavras da Mangabeira,30693,2307502
CE,Limoeiro do Norte,59515,2307601
CE,Madalena,16127,2307635
CE,Maracanaú,231121,2307650
CE,Maranguape,93155,2307700
CE,Marco,25790,2307809
CE,Martinópole,10846,2307908
CE,Massapê,37717,2308005
CE,Mauriti,45365,2308104
CE,Meruoca,15164,2308203
CE,Milagres,25761,2308302
CE,Milhã,14135,2308351
CE,Miraíma,14260,2308377
CE,Missão Velha,36719,2308401
CE,Mombaça,37707,2308500
CE,Monsenhor Tabosa,17171,2308609
CE,Morada Nova,60940,2308708
CE,Moraújo,8264,2308807
CE,Morrinhos,22311,2308906
CE,Mucambo,13670,2309003
CE,Mulungu,9851,2309102
CE,Nova Olinda,15437,2309201
CE,Nova Russas,30518,2309300
CE,Novo Oriente,27566,2309409
CE,Ocara,24483,2309458
CE,Orós,19675,2309508
CE,Pacajus,67168,2309607
CE,Pacatuba,82432,2309706
CE,Pacoti,10467,2309805
CE,Pacujá,6136,2309904
CE,Palhano,9335,2310001
CE,Palmácia,10173,2310100
CE,Paracuru,40046,2310209
CE,Paraipaba,32278,2310258
CE,Parambu,31066,2310308
CE,Paramoti,10369,2310407
CE,Pedra Branca,37661,2310506
CE,Penaforte,8839,2310605
CE,Pentecoste,37853,2310704
CE,Pereiro,15279,2310803
CE,Pindoretama,24329,2310852
CE,Piquet Carneiro,16926,2310902
CE,Pires Ferreira,10603,2310951
CE,Poranga,11742,2311009
CE,Porteiras,17060,2311108
CE,Potengi,9637,2311207
CE,Potiretama,5977,2311231
CE,Quiterianópolis,19624,2311264
CE,Quixadá,80701,2311306
CE,Quixelô,15896,2311355
CE,Quixeramobim,78502,2311405
CE,Quixeré,20863,2311504
CE,Redenção,25813,2311603
CE,Reriutaba,18603,2311702
CE,Russas,72609,2311801
CE,Saboeiro,13755,2311900
CE,Salitre,16635,2311959
CE,Santana do Acaraú,28436,2312007
CE,Santana do Cariri,16981,2312106
CE,Santa Quitéria,40239,2312205
CE,São Benedito,47657,2312304
CE,São Gonçalo do Amarante,60126,2312403
CE,São João do Jaguaribe,5855,2312502
CE,São Luís do Curu,10856,2312601
CE,Senador Pompeu,24256,2312700
CE,Senador Sá,7262,2312809
CE,Sobral,219030,2312908
CE,Solonópole,18083,2313005
CE,Tabuleiro do Norte,30655,2313104
CE,Tamboril,24812,2313203
CE,Tarrafas,7530,2313252
CE,Tauá,56086,2313302
CE,Tejuçuoca,17149,2313351
CE,Tianguá,81656,2313401
CE,Trairi,58122,2313500
CE,Tururu,15432,2313559
CE,Ubajara,32778,2313609
CE,Umari,6874,2313708
CE,Umirim,17491,2313757
CE,Uruburetama,20259,2313807
CE,Uruoca,13651,2313906
CE,Varjota,18105,2313955
CE,Várzea Alegre,38825,2314003
CE,Viçosa do Ceará,59470,2314102
RN,Acari,10589,2400109
RN,Açu,56482,2400208
RN,Afonso Bezerra,10838,2400307
RN,Água Nova,2951,2400406
RN,Alexandria,13211,2400505
RN,Almino Afonso,4689,2400604
RN,Alto do Rodrigues,12538,2400703
RN,Angicos,11641,2400802
RN,Antônio Martins,6577,2400901
RN,Apodi,36118,2401008
RN,Areia Branca,24076,2401107
RN,Arês,13268,2401206
RN,Campo Grande,10319,2401305
RN,Baía Formosa,8825,2401404
RN,Baraúna,26949,2401453
RN,Barcelona,4003,2401503
RN,Bento Fernandes,4796,2401602
RN,Bodó,2309,2401651
RN,Bom Jesus,9713,2401701
RN,Brejinho,12205,2401800
RN,Caiçara do Norte,6282,2401859
RN,Caiçara do Rio do Vento,3274,2401909
RN,Caicó,61160,2402006
RN,Campo Redondo,10217,2402105
RN,Canguaretama,29377,2402204
RN,Caraúbas,19766,2402303
RN,Carnaúba dos Dantas,7949,2402402
RN,Carnaubais,9704,2402501
RN,Ceará-Mirim,78486,2402600
RN,Cerro Corá,11002,2402709
RN,Coronel Ezequiel,5092,2402808
RN,Coronel João Pessoa,4237,2402907
RN,Cruzeta,8008,2403004
RN,Currais Novos,41341,2403103
RN,Doutor Severiano,7049,2403202
RN,Parnamirim,252950,2403251
RN,Encanto,6017,2403301
RN,Equador,5355,2403400
RN,Espírito Santo,10622,2403509
RN,Extremoz,61381,2403608
RN,Felipe Guerra,5970,2403707
RN,Fernando Pedroza,2937,2403756
RN,Florânia,10199,2403806
RN,Francisco Dantas,2700,2403905
RN,Frutuoso Gomes,4122,2404002
RN,Galinhos,2105,2404101
RN,Goianinha,27079,2404200
RN,Governador Dix-Sept Rosado,11926,2404309
RN,Grossos,9742,2404408
RN,Guamaré,15312,2404507
RN,Ielmo Marinho,11614,2404606
RN,Ipanguaçu,14164,2404705
RN,Ipueira,2035,2404804
RN,Itajá,7298,2404853
RN,Itaú,5317,2404903
RN,Jaçanã,10247,2405009
RN,Jandaíra,6570,2405108
RN,Janduís,4767,2405207
RN,Januário Cicco,9054,2405306
RN,Japi,5123,2405405
RN,Jardim de Angicos,2436,2405504
RN,Jardim de Piranhas,13969,2405603
RN,Jardim do Seridó,11623,2405702
RN,João Câmara,33191,2405801
RN,João Dias,2076,2405900
RN,José da Penha,5799,2406007
RN,Jucurutu,17779,2406106
RN,Jundiá,3737,2406155
RN,Lagoa d'Anta,6680,2406205
RN,Lagoa de Pedras,7340,2406304
RN,Lagoa de Velhos,2569,2406403
RN,Lagoa Nova,15584,2406502
RN,Lagoa Salgada,8334,2406601
RN,Lajes,9866,2406700
RN,Lajes Pintadas,4779,2406809
RN,Lucrécia,3490,2406908
RN,Luís Gomes,9083,2407005
RN,Macaíba,81584,2407104
RN,Macau,27395,2407203
RN,Major Sales,3924,2407252
RN,Marcelino Vieira,7896,2407302
RN,Martins,8178,2407401
RN,Maxaranguape,10262,2407500
RN,Messias Targino,4283,2407609
RN,Montanhas,11459,2407708
RN,Monte Alegre,22950,2407807
RN,Monte das Gameleiras,2277,2407906
RN,Mossoró,264181,2408003
RN,Natal,751932,2408102
RN,Nísia Floresta,30952,2408201
RN,Nova Cruz,34252,2408300
RN,Olho d'Água do Borges,3896,2408409
RN,Ouro Branco,4912,2408508
RN,Paraná,3934,2408607
RN,Paraú,3589,2408706
RN,Parazinho,4796,2408805
RN,Parelhas,21464,2408904
RN,Rio do Fogo,10268,2408953
RN,Passa e Fica,10892,2409100
RN,Passagem,3119,2409209
RN,Patu,11001,2409308
RN,Santa Maria,4843,2409332
RN,Pau dos Ferros,30403,2409407
RN,Pedra Grande,3611,2409506
RN,Pedra Preta,2450,2409605
RN,Pedro Avelino,6241,2409704
RN,Pedro Velho,13860,2409803
RN,Pendências,12273,2409902
RN,Pilões,2963,2410009
RN,Poço Branco,12389,2410108
RN,Portalegre,7601,2410207
RN,Porto do Mangue,5253,2410256
RN,Serra Caiada,9964,2410306
RN,Pureza,9358,2410405
RN,Rafael Fernandes,5432,2410504
RN,Rafael Godeiro,2931,2410603
RN,Riacho da Cruz,2693,2410702
RN,Riacho de Santana,4134,2410801
RN,Riachuelo,7389,2410900
RN,Rodolfo Fernandes,4234,2411007
RN,Tibau,5389,2411056
RN,Ruy Barbosa,3203,2411106
RN,Santa Cruz,37232,2411205
RN,Santana do Matos,12460,2411403
RN,Santana do Seridó,2696,2411429
RN,Santo Antônio,22150,2411502
RN,São Bento do Norte,3252,2411601
RN,São Bento do Trairí,3788,2411700
